25%_GripAngle,25%_Pressure,25%_TestID,25%_Timestamp,25%_X,25%_Y,25%_Z,50%_GripAngle,50%_Pressure,50%_TestID,50%_Timestamp,50%_X,50%_Y,50%_Z,75%_GripAngle,75%_Pressure,75%_TestID,75%_Timestamp,75%_X,75%_Y,75%_Z,max_GripAngle,max_Pressure,max_TestID,max_Timestamp,max_X,max_Y,max_Z,mean_GripAngle,mean_Pressure,mean_TestID,mean_Timestamp,mean_X,mean_Y,mean_Z,min_GripAngle,min_Pressure,min_TestID,min_Timestamp,min_X,min_Y,min_Z,std_GripAngle,std_Pressure,std_TestID,std_Timestamp,std_X,std_Y,std_Z,Group,count
846.7753752266258,748.2004410432559,0.000279041,17332170.108253747,122.18456881099144,144.0044927731198,-0.00057138,999.5515651111594,325.6833257582082,0.00095037,16063764.95639719,183.60629654437085,210.7144938560748,-0.000742407,1178.7813473853575,459.42944319270714,-0.000629475,14634036.425013762,314.7129750048264,301.6952254350397,0.000122219,1567.5541500949162,717.8301306740659,0.00094744,12627573.249594877,398.40089188793723,374.3040784849606,25.11743472906431,1159.1143318099791,718.1252990672804,-0.00022945,13259425.136061393,189.12617050536738,233.82656941195447,0.9348031794230001,1498.5739504874582,26.109197078784266,0.000881761,4060026.9454184575,28.690681046421453,55.317142811705935,-0.000538142,101.82410334264186,57.82231374227515,-0.001130542,8862.959494045414,101.58169070534183,96.50067191,2.6640525750464414,Healthy Control,1386
1525.4798619405642,654.9960678164434,-0.000623477,791051.6523,139.15371227780815,148.58290718946438,-0.000410383,1753.0003018596572,600.5742684458204,0.000834795,12650180.169713564,188.6118637310987,214.40565053036795,0.000972964,1720.5623647595403,991.1429297172393,0.000338181,32848308.60213314,255.92664261696532,290.0400157,-6.09E-05,1260.0806012911296,963.7816068187557,0.000903532,10842119.155890351,399.9444126766043,366.14815813747157,17.038471399625543,1612.8938063541245,685.5633941671643,-0.000426869,13995475.810542189,216.67470515825102,224.65780819075152,0.4794479813994641,1561.8177990483791,25.141787210077606,-0.000309289,15109989.271061473,32.88805839923434,50.57053477210594,0.001273734,126.08963647883698,-6.757423556,0.000345528,6887.678349915929,95.60138074754862,94.62139748597347,2.1889321441810434,Healthy Control,1386
1329.1411291865672,333.40303265493543,-0.000943057,19916072.906019364,127.8626827969748,128.87213124707102,-0.001072532,975.0179705245436,761.0112330837596,-0.000432609,6374714.848704769,199.34054850149064,220.20639797358865,-0.000259029,1225.2754134606196,710.7458313797677,0.000339821,10661729.241063213,284.4371084884768,278.99804907172324,-0.000775336,2006.1644733450798,687.6505184497894,0.001384016,19940277.281606726,429.3479129097943,376.73123348316955,28.19000566842989,1173.4010951733223,864.4709888787219,0.001706605,16438973.735795278,203.6122050601346,217.81967910456584,0.5412833278907783,641.0521643684684,33.24262514886976,-0.000914691,14764624.098814553,33.19081690227463,50.48554821345344,-0.000885512,124.59899161878543,110.1064047870214,0.001043871,10324.144713312098,106.94770233120202,103.63814655182266,2.117945881123328,Healthy Control,1386
1176.157042453973,436.56541384483637,0.001190727,19229372.323412642,119.29397044541525,159.06405878927706,0.001217071,1411.5422459602607,880.4790163009158,0.000174833,2713006.121774611,210.10674990798864,229.08581763392826,0.000734501,1088.003701929059,662.5220914410191,-0.001130428,15764852.151454577,292.90217363825553,302.13994780206843,0.000940536,1447.6691961009474,829.5384032273308,-0.001369871,5651940.614890126,421.50920325669216,387.77305848532626,42.77052873193434,1539.8010984587659,1149.8944283899255,9.376543015194676e-05,1468408.7674944755,203.11571189388357,211.2580798102813,0.6019209471252327,1089.8970090283958,18.117766219302606,-0.000124132,15551507.468558375,32.268473492239025,55.331069943379774,0.001045571,124.93496264075499,56.16812691687026,-0.000512955,11008.710163555996,98.22078397,95.38699724194612,3.0532403163892208,Healthy Control,1386
1334.9633522375568,548.3792786815378,0.001057424,11033013.828431975,136.85955654821794,164.9749979794431,-0.000959008,1825.447251563442,889.7343800272974,-0.000603904,12701971.472695528,201.94886256908265,215.4507821232473,0.000871914,1952.522299,773.4687312904664,0.001330881,17197436.59513628,275.3992283453367,298.48985956016173,-0.001152565,1232.1630408574815,832.4071756378894,-0.000855929,10457267.049667744,399.94065413826434,361.09369925924085,31.80021794,1201.4303940474274,731.6343369324503,-0.00089312,8504512.048950871,221.2469062392753,223.24587322280712,0.5228919935469619,624.0195401084866,74.84223689,0.001843414,19644438.315991446,36.32209833409488,52.162967639333516,0.000442074,156.9177025,66.99374563571621,-0.000444489,2140.491565591069,92.28825900422915,99.84399829382454,2.1135745421717407,Healthy Control,1386
1135.4465833733016,747.9993241930634,-0.001612227,16904411.364335667,140.83757424733358,155.8968805157965,0.001651351,855.3121938569712,1040.2359044322502,-0.000730741,2298918.9271139894,196.85520852893774,234.81679754579906,-1.94E-05,1095.9213283815332,582.9837751563871,-0.000105119,-2386156.912,249.5105661348895,318.5830945348151,0.001323264,1699.290610361853,737.9807768164202,5.850890230684417e-05,26128155.277716443,414.28022349969103,407.5699595079538,24.59340357358996,1370.3253339338294,820.9781366094353,0.000126095,-1755337.33,218.0656465948619,215.07858588682086,0.8115302658507986,1318.7344636076364,22.793579669937948,0.000439327,9975728.575078767,32.16099552831407,52.963219457411206,0.00088499,122.11924314705998,67.22419758313053,-0.000355479,11910.358199816665,107.55628846864415,94.22842738413696,2.5238014542424816,Healthy Control,1386
1022.0719090880254,847.0361086481167,0.000551737,6032007.796948227,109.99894210305152,134.8407467,-0.000669203,1746.6329710275065,993.5977603091027,-0.000439518,8024547.383,201.9943364578292,215.3272835931339,0.000930934,1243.8973564665484,911.2348016,-0.000239225,16316270.001741322,266.89625589507955,286.8875081403927,0.001912318,2105.585836767023,539.3954169524852,-0.000446774,18625752.493830968,389.83808293879946,405.17469655521273,35.788201640703804,1100.3215968831908,717.6069800947841,-0.002090018,22327686.12599784,199.99443666046736,230.66173019070547,0.5347693368528762,1556.8563910080616,11.470818684547112,0.000203823,14361048.77734324,36.460598184701475,56.89994928421003,-0.000477382,117.52489953395789,139.36476179211544,-0.002037066,14213.927111460718,95.51086277928057,92.64406889714355,1.9576066590500294,Healthy Control,1386
1233.4785048853057,916.9097158,0.000770863,13931378.26744188,128.94739735668026,131.87524861482675,-0.000844137,1207.5868720039102,817.9874455,6.965266451887907e-05,17160684.967603467,204.17767231919765,215.7695411584697,0.002275761,1579.827767983183,709.2181500014816,0.001859967,18590525.71960917,302.1545568210934,294.2693005424728,0.000976309,1248.4738605079851,925.0812607567925,-0.000157724,1823684.0814414695,423.85824005277937,360.7210461564731,2.574321346300813,1477.460939593626,809.0309636,0.000970524,15574707.878418803,220.2951464126412,229.52430357012565,0.3968689127085517,1048.878423714061,14.863144404177895,0.000295478,3480268.7739788545,34.77862961686826,51.74068186304545,0.000275635,139.21888310608907,0.626820933,-0.000901284,7957.003807718916,97.20516300855388,93.78487998330354,2.3988078508789554,Healthy Control,1386
1802.2274534672238,747.0587991469398,-0.000313024,193613.55018192343,114.23062777976237,157.98152703223937,0.001060447,1882.522284340625,611.8491066915564,-0.000303864,12294118.137086686,220.38522712731415,216.40363639452028,0.001551263,1494.4355060117111,941.0896165948133,0.00102658,11800497.382060096,254.23744905018143,291.94431175329123,0.001489045,2041.7972972744014,742.7739721315271,-0.000342309,-642924.9027,430.14167005264363,407.16217157056633,25.435152993200877,1419.7892727277856,376.90517428717476,-0.000486714,19464979.942225955,214.66664109631233,225.46591831179953,0.4186000600230884,1357.6117355041615,14.881917387464291,-0.001664693,10647699.82298824,34.975412534485685,56.76823380849623,-0.001441196,129.9786854417079,87.12790845284682,-0.001101242,10179.617915829062,102.7159309222069,91.40740650731573,3.1841435221175756,Healthy Control,1386
1134.8964946691603,612.5603317492569,-0.000475671,5339992.928944168,122.40522638672431,132.0270697537064,-0.000191533,1351.0835781931196,378.5574789095346,-0.00010195,10979596.585210508,204.59951717466745,227.82340311346002,0.000851354,1208.7739112918225,664.6821543451525,0.000579504,7117446.946309665,250.72922258688422,330.7998837087439,-0.000310724,1529.7414387439821,479.49478871287835,0.000851402,4233237.550354013,408.53677074535284,408.58423515197336,14.68225480085615,1376.9279160278513,959.1191560793669,-0.002456747,5381115.692622015,193.22527118646866,219.78147376401736,0.4124876369512651,698.4012685760879,6.507023136873656,-0.000773225,8384185.892243911,34.39042586,55.88623916589302,0.001055331,147.84427560882222,58.06312138983798,-3.29E-06,17211.80790913496,104.54974416126929,90.75991231422014,2.9721864722332167,Healthy Control,1386
