Label,Smoothness,Average Amplitude,Irregularities,Peak Count,Trough Count,Zero Crossings,Wave Energy,Signal Entropy,Skewness,Kurtosis,Dominant Frequency,Image
Healthy,0.0536327591259276,0.0763498254134087,253,0,0,1,1226.1518266872602,2.291527239428968,0.1528605230518772,-1.1909191569374529,1,Healthysynth2
Healthy,0.0561244767747565,0.06908290972306,249,0,0,1,1263.9726887455242,2.279798980269145,-0.0808827668033817,-1.173648762276743,1,Healthysynth3
Healthy,0.0669796113160996,0.0764321498854092,253,0,0,1,917.76513630379,2.2950064770424943,0.0689937855791788,-1.1337946060681334,1,Healthysynth6
Healthy,0.0639189804296831,0.068667386807801,252,0,0,1,1116.545357756821,2.285301023147999,-0.0422039820691436,-1.118643083082554,1,Healthysynth7
Healthy,0.0689307832908603,0.0771774887043641,252,0,0,1,1112.3973847181182,2.2882839309045835,-0.0794579672763728,-1.031461869486181,1,Healthysynth8
Healthy,0.0662598476160466,0.0805937701852652,254,0,0,1,939.3969900856716,2.282982967069861,0.0929843944129595,-1.1169257653732907,1,Healthysynth9
Healthy,0.0615543789306466,0.0711566843507913,249,0,0,1,1094.9062850569308,2.2865432058631345,-0.0484041038307574,-1.1307802930395534,1,Healthysynth10
Healthy,0.0759193668589389,0.0837730870712401,253,0,0,1,917.76513630379,2.25799447459798,0.3433935506347388,-1.0411345588893588,1,Healthysynth12
Healthy,0.0767551569537945,0.0836686095691874,252,0,0,1,917.76513630379,2.292296447041154,0.4024758816515258,-0.8532469204216749,1,Healthysynth14
Healthy,0.0633143387404905,0.0768020245258906,254,0,0,1,946.0659378557042,2.286931841127651,0.0276399779838819,-1.0973988568444442,1,Healthysynth15
Healthy,0.0767551569537945,0.0821621295938154,255,0,0,1,952.760622072424,2.264529571634261,0.1180805227017085,-1.0866687710666376,1,Healthysynth17
Healthy,0.0767551569537945,0.0837730870712401,254,0,0,1,917.76513630379,2.2984741181665336,0.0291163764520751,-1.085833733740019,1,Healthysynth18
Healthy,0.0563651861748742,0.071679452523948,251,0,0,1,1382.8334108199083,2.2923755532439136,-0.1380026032376602,-1.1608071132817197,1,Healthysynth20
Healthy,0.0532514310649778,0.0637564166408722,253,0,0,1,1304.8036257561405,2.291338589623706,0.0245750588538727,-1.1641731411589782,1,Healthysynth22
Healthy,0.0592126266202479,0.0562969033159789,248,0,0,1,1367.9999643776207,2.286402546047207,0.1095784952485808,-1.1300301584933932,1,Healthysynth25
Healthy,0.0570519152346582,0.0694996802213691,249,0,0,1,1349.607173343691,2.291956924570125,-0.0185869174803081,-1.1618174558517256,1,Healthysynth27
Healthy,0.0767551569537945,0.0748467565656617,253,0,0,1,1080.61713453598,2.299412683644218,-0.0623719951856867,-1.1392360550985217,1,Healthysynth28
Healthy,0.0667393160626928,0.0814417973249454,249,0,0,1,1308.7550381795736,2.2807277691386925,-0.1913680268252445,-1.0597621753319155,1,Healthysynth29
Healthy,0.0611471802615933,0.067916250615639,249,0,0,1,1199.507547791272,2.2902189805267774,-0.020312734201199,-1.1878789280198756,1,Healthysynth31
Healthy,0.0633206794950662,0.0837730870712401,253,0,0,1,917.76513630379,2.2912017400727147,0.0819211163133162,-1.025776642373071,1,Healthysynth32
Healthy,0.0711307539021515,0.0832279577469358,255,0,0,1,998.3175083732244,2.293828665462724,0.0051227735786089,-0.9950336811159316,1,Healthysynth33
Healthy,0.0624887328139358,0.0686474906597799,252,0,0,1,1075.7562738944775,2.2928885484221686,0.1620429395715453,-1.1608106438491248,1,Healthysynth34
Healthy,0.0728905950504173,0.0745708428821665,251,0,0,1,957.7838258255422,2.2928532461910365,0.078857480703208,-1.0364003629999454,1,Healthysynth35
Healthy,0.0624674151569257,0.0731012946812968,252,0,0,1,1285.1060954442562,2.297238946652453,-0.0547166754197204,-1.2166340759768883,1,Healthysynth36
Healthy,0.066364161066532,0.0718800686812205,252,0,0,1,961.4680400653792,2.2707474516677792,0.0280680279005935,-0.9357874010333956,1,Healthysynth38
Healthy,0.0550336559512604,0.0598278589487153,250,0,0,1,1051.0632186671423,2.2869721961556406,-0.0193678210066474,-1.158079922611476,1,Healthysynth39
Healthy,0.0630523284028024,0.075089539543453,252,0,0,1,926.1020205445934,2.279879903412044,0.0963731895936273,-1.0938124709320276,1,Healthysynth41
Healthy,0.0753576967302736,0.0837730870712401,249,0,0,1,1044.4202548911271,2.2849988281246705,-0.0844556462965077,-1.146472558732962,1,Healthysynth42
Healthy,0.057624308097242,0.0811272691735855,252,0,0,1,1077.2996227648969,2.2804910630662256,0.325438498997364,-0.992289028127864,1,Healthysynth43
Healthy,0.0693630702220926,0.0837730870712401,255,0,0,1,1075.510257405027,2.2640880163604837,0.232988706401628,-0.9647053807650298,1,Healthysynth44
