Label,Smoothness,Average Amplitude,Irregularities,Peak Count,Trough Count,Zero Crossings,Wave Energy,Signal Entropy,Skewness,Kurtosis,Dominant Frequency,Image
Healthy,0.06037440969923768,0.07204937061828441,251,0,0,1,1433.62884433158,2.2831141723118105,-0.007662655130465839,-1.0647958741072079,1,Healthysynth1
Healthy,0.05912982749692107,0.061090859826972585,251,0,0,1,1502.0335652036927,2.2570216591782644,0.020153965305514155,-1.159823841228391,1,Healthysynth2
Healthy,0.05258707534000385,0.06158973867152937,250,0,0,1,943.9450152398592,2.294557922306303,0.23638472013781,-1.1514939887162259,1,Healthysynth3
Healthy,0.06657766459456205,0.07575961914418908,255,0,0,1,1250.6740068716417,2.2971868536709183,0.07668910632207376,-1.109150773844947,1,Healthysynth4
Healthy,0.060492617004015696,0.06542337767086931,252,0,0,1,1048.167305804119,2.278133666082796,0.16093161675802872,-1.3002230395729584,1,Healthysynth8
Healthy,0.06992285737031789,0.06810816942663815,254,0,0,1,1096.2873267270552,2.288788762234771,-0.1407837201014342,-1.1273299129690921,1,Healthysynth9
Healthy,0.06161033086030776,0.0733596238475097,252,0,0,1,1033.8077092418869,2.289861866314108,0.1359170541044274,-0.9065646523664775,1,Healthysynth10
Healthy,0.06374145837411041,0.07469102595365763,252,0,0,1,1125.5075306606602,2.2886226151921565,0.09414187178499768,-1.135555519856946,1,Healthysynth11
Healthy,0.06752205532772278,0.07551132038560694,253,0,0,1,1243.7421523208677,2.2856188426449955,0.1090527280598507,-1.24091659824028,1,Healthysynth15
Healthy,0.06618427822609038,0.08132729412972427,250,0,0,1,919.2316102639804,2.2579508457950457,0.07385638782054167,-1.145319337992464,1,Healthysynth16
Healthy,0.0767551569537945,0.0837730870712401,252,0,0,1,978.5890975049637,2.288836660646616,-0.05767953596982513,-1.1609470132104276,1,Healthysynth17
Healthy,0.06272946153429476,0.061417621096183705,251,0,0,1,1353.5171141766368,2.2905544800913664,-0.02123858935985729,-1.226313074989115,1,Healthysynth18
Healthy,0.0689284633757326,0.0692567657384901,252,0,0,1,1030.7418640080853,2.2855943440632225,-0.0706295947276403,-1.274551951610723,1,Healthysynth21
Healthy,0.05877587943792602,0.06618676384783942,253,0,0,1,1151.8450849791163,2.2915253603087824,0.027840856558461743,-1.243569969984025,1,Healthysynth22
Healthy,0.05535396325933969,0.06316183196693088,251,0,0,1,1543.70755189623,2.292504312084112,0.03657194481134343,-1.068605507564838,1,Healthysynth23
Healthy,0.0767551569537945,0.0837730870712401,255,0,0,1,917.76513630379,2.288604149589255,0.08403723239168706,-1.1425175225396618,1,Healthysynth24
Healthy,0.06642817100750445,0.0657244527434265,252,0,0,1,1055.7052117778394,2.277362356286191,-0.028601490168314092,-1.0024586605253751,1,Healthysynth26
Healthy,0.049275923838627576,0.07011178780531808,253,0,0,1,917.76513630379,2.2869556803158706,0.25710348959322465,-1.061249341798921,1,Healthysynth28
Healthy,0.07121233089636884,0.06620991124474566,250,0,0,1,1298.6866753894856,2.24911900230357,0.07496337358736144,-0.9646938911487098,1,Healthysynth32
Healthy,0.07345868247153728,0.08136234995556116,255,0,0,1,1109.0082657730425,2.2902846296491615,0.11404529437591009,-1.1022432500590944,1,Healthysynth33
Healthy,0.06252926110702545,0.06509131385207897,252,0,0,1,1088.7886359158222,2.294581921309712,-0.09473467312260589,-1.1900099216157143,1,Healthysynth34
Healthy,0.07025992820776046,0.0837730870712401,253,0,0,1,952.4112528012531,2.24911900230357,0.058468641688017436,-0.9547532313602861,1,Healthysynth37
Healthy,0.0762641836269683,0.0837730870712401,254,0,0,1,917.76513630379,2.258488614170145,0.029475511554495255,-1.0478567493031272,1,Healthysynth40
Healthy,0.0767551569537945,0.08268034540388967,251,0,0,1,1011.6647169158581,2.282203840047765,0.04879312504267651,-1.0382193181269423,1,Healthysynth42
Healthy,0.06610434692011878,0.08037438196259156,252,0,0,1,917.76513630379,2.290166302803377,-0.024122534675378313,-1.111436830583163,1,Healthysynth44
Healthy,0.05557363787059551,0.0728429129130488,252,0,0,1,1052.189062520091,2.282712144997626,0.09806679978438844,-1.1020612130769207,1,Healthysynth45
Healthy,0.06949178662350561,0.07443562191800615,251,0,0,1,1069.5513482729982,2.24911900230357,-0.10663421141473953,-1.1721231364219502,1,Healthysynth46
