Label,Smoothness,Average Amplitude,Irregularities,Peak Count,Trough Count,Zero Crossings,Wave Energy,Signal Entropy,Skewness,Kurtosis,Dominant Frequency,Image
Parkinsonian,0.017090726170991485,0.011682626322176187,275,0,0,1,2639.1448519048445,2.2492845614972827,0.032111285518874585,-1.0936940743925005,1,Parkinsoniansynth1001
Parkinsonian,0.040081481899630254,0.02485566835409486,446,0,0,1,2586.275471514789,2.2511577290804357,0.20233682409170559,-1.0424359371761844,1,Parkinsoniansynth1002
Parkinsonian,0.029051474291210612,0.019996534656038966,223,0,0,1,2783.8209224239267,2.2681160482312492,0.19796077986977204,-1.0596299281860315,1,Parkinsoniansynth1003
Parkinsonian,0.04017738855246414,0.02854057789184132,510,0,0,1,2688.1067337022214,2.236590110412064,0.1324692073249201,-0.9857966131330205,1,Parkinsoniansynth1004
Parkinsonian,0.021154549512393355,0.0070969437740447,251,0,0,1,3420.5984869587305,2.2954598473038414,-0.1932931259348773,-1.065784517823693,1,Parkinsoniansynth1006
Parkinsonian,0.04756155490228255,0.02526028844882441,244,0,0,1,14159.528815224028,2.2625394123079934,-0.04656344118991816,-1.1130010168751072,1,Parkinsoniansynth1007
Parkinsonian,0.04460469404184022,0.04268916856439792,327,0,0,1,3362.331033150914,2.238956097608296,0.4023194620727471,-0.5715944126992503,1,Parkinsoniansynth1008
Parkinsonian,0.013940034686627719,0.0070969437740447,137,0,0,1,5536.333574919642,2.3013141396479404,-0.054389247333613985,-1.1015594442167354,1,Parkinsoniansynth1009
Parkinsonian,0.02263810358921246,0.018218959892409,383,0,0,1,3941.390225212566,2.257147959208774,-0.022246792881720653,-0.6794716333138902,1,Parkinsoniansynth1010
Parkinsonian,0.026679996791818848,0.03625120832585428,149,0,0,1,2197.7988591989865,2.272129968634441,-0.13763051403184534,-1.082398845115898,1,Parkinsoniansynth1011
Parkinsonian,0.024897343244222835,0.023068862648528202,433,0,0,1,3783.238510197521,2.142051211278923,-0.018517159213580287,-1.033900588511746,1,Parkinsoniansynth1012
Parkinsonian,0.040683746587284464,0.052469797454787984,371,0,0,1,3990.1559257896074,2.2449790436993675,0.07374797184476485,-0.9866063649985424,1,Parkinsoniansynth1013
Parkinsonian,0.038800833202308274,0.05506940784967164,356,0,0,1,1493.1800564483415,2.142051211278923,0.2787624093783487,-0.5637564486641526,1,Parkinsoniansynth1014
Parkinsonian,0.0070465771631128,0.02156499024940691,295,0,0,1,5941.660197836567,2.250635133438753,-0.12030418009694356,-1.0735371725752052,1,Parkinsoniansynth1016
Parkinsonian,0.04225368438730077,0.031348739115134625,510,0,0,1,2028.1896830124592,2.271495002167675,0.4023194620727471,-0.9846423837418742,1,Parkinsoniansynth1017
Parkinsonian,0.026320547380318898,0.015294438794011487,296,0,0,1,6158.923205721561,2.24726997821656,0.25723130989139426,-0.7835484565341129,1,Parkinsoniansynth1018
Parkinsonian,0.008823642277654368,0.03248044466192977,268,0,0,1,3376.2051459353697,2.2847233065357275,0.27282467749210154,-1.3074648667835003,1,Parkinsoniansynth1019
Parkinsonian,0.03649132427989828,0.05348977474352262,510,0,0,1,1966.8902565324097,2.26854778088447,0.11909885689566362,-1.1270067487690854,1,Parkinsoniansynth1020
Parkinsonian,0.01809760918736144,0.028589311637206478,292,0,0,1,14159.528815224028,2.2452242166504903,-0.027954817034066052,-0.5637564486641526,1,Parkinsoniansynth1022
Parkinsonian,0.03407396804587626,0.04370162454991737,263,0,0,1,3155.9014140948825,2.269087874957785,0.13575400629456852,-0.7704314506048314,1,Parkinsoniansynth1023
Parkinsonian,0.034737495798756006,0.01602686905833488,205,0,0,1,2476.0357041449356,2.248574741841138,-0.0623306606574949,-0.9113889738928069,1,Parkinsoniansynth1024
Parkinsonian,0.01976386422455878,0.0070969437740447,182,0,0,1,3910.412956543537,2.25557341566662,0.16444035504923793,-1.0913561945291659,1,Parkinsoniansynth1025
Parkinsonian,0.039316521048664003,0.03830021061037084,361,0,0,1,3563.34941179839,2.142051211278923,0.04763617744864127,-0.8496651685283646,1,Parkinsoniansynth1026
Parkinsonian,0.035965189919598316,0.042229375577189726,277,0,0,1,2794.3841190486164,2.2334127417312652,0.11241281127247624,-0.9767635980120115,1,Parkinsoniansynth1027
Parkinsonian,0.03685536518912436,0.04942953157697791,293,0,0,1,1950.9507776084652,2.275215276658312,-0.15437158007537327,-1.1722074825096982,1,Parkinsoniansynth1028
Parkinsonian,0.02425538162824293,0.032083372257715695,327,0,0,1,2115.9188553257422,2.1680392719942665,0.03417638044270909,-0.5637564486641526,1,Parkinsoniansynth1029
Parkinsonian,0.0455214120192114,0.03210527150263648,265,0,0,1,2314.5576378334385,2.2477141124500704,0.16658988397116922,-1.099879155700473,1,Parkinsoniansynth1030
